,row,Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET
11462,7516,2018-11-16,Higienópolis-Mackenzie,-235.488,-466.519,91030,56,65,56,43,13,41,17,24,NORMAL
11463,15072,2019-11-12,Brooklin,-236.263,-466.878,29634,18,48,18,3,43,37,34,29,NORMAL
11464,6582,2018-4-12,República,-235.436,-466.434,110614,65,4,46,38,18,33,30,30,REABASTECER
11465,15101,2019-12-11,Brooklin,-236.263,-466.878,28405,86,65,8,7,6,9,43,9,REABASTECER
11466,6704,2018-8-14,República,-235.436,-466.434,109897,43,36,52,16,43,9,27,18,NORMAL
11467,6813,2018-12-3,República,-235.436,-466.434,107167,21,20,55,18,5,42,22,43,NORMAL
11468,7807,2019-9-7,Higienópolis-Mackenzie,-235.488,-466.519,89743,42,40,65,32,8,23,35,28,NORMAL
11469,7817,2019-9-17,Higienópolis-Mackenzie,-235.488,-466.519,91468,33,35,54,37,18,35,43,26,NORMAL
11470,7824,2019-9-24,Higienópolis-Mackenzie,-235.488,-466.519,90014,61,53,8,21,37,17,13,40,REABASTECER
11471,15389,2018-9-29,Campo Belo,-236.188,-466.823,26636,35,56,55,35,30,43,30,17,NORMAL
11472,7845,2019-10-15,Higienópolis-Mackenzie,-235.488,-466.519,89939,35,37,58,19,40,43,24,5,REABASTECER
11473,15403,2018-10-13,Campo Belo,-236.188,-466.823,24400,76,42,20,1,19,37,21,40,REABASTECER
11474,7908,2019-12-18,Higienópolis-Mackenzie,-235.488,-466.519,90255,30,18,10,21,43,26,26,38,NORMAL
11475,7011,2019-6-21,República,-235.436,-466.434,107557,67,17,11,23,15,34,35,22,NORMAL
11476,7979,2018-2-29,Faria Lima,-235.675,-466.929,54474,42,65,61,33,11,40,19,37,NORMAL
11477,7991,2018-3-11,Faria Lima,-235.675,-466.929,51639,86,57,42,40,12,43,14,34,NORMAL
11478,8022,2018-4-12,Faria Lima,-235.675,-466.929,53345,37,16,18,37,25,5,25,30,REABASTECER
11479,15596,2019-4-26,Campo Belo,-236.188,-466.823,25640,30,54,45,18,30,7,16,15,NORMAL
11480,8059,2018-5-19,Faria Lima,-235.675,-466.929,51289,49,51,14,13,11,11,43,43,NORMAL
11481,15633,2019-6-3,Campo Belo,-236.188,-466.823,26599,25,51,36,31,24,23,43,43,NORMAL
11482,8086,2018-6-16,Faria Lima,-235.675,-466.929,53258,47,32,19,40,2,8,24,27,REABASTECER
11483,8112,2018-7-12,Faria Lima,-235.675,-466.929,51251,64,19,36,12,29,30,9,13,NORMAL
11484,8133,2018-8-3,Faria Lima,-235.675,-466.929,51602,44,39,20,43,15,43,2,19,REABASTECER
11485,8197,2018-10-7,Faria Lima,-235.675,-466.929,51464,23,61,36,19,24,21,34,4,REABASTECER
11486,8217,2018-10-27,Faria Lima,-235.675,-466.929,51125,86,63,20,43,30,12,43,13,NORMAL
11487,8242,2018-11-22,Faria Lima,-235.675,-466.929,53433,11,51,49,11,11,14,34,4,NORMAL
11488,8271,2018-12-21,Faria Lima,-235.675,-466.929,54146,79,15,41,15,25,15,37,22,NORMAL
11489,15833,2019-12-23,Campo Belo,-236.188,-466.823,24133,14,6,34,43,37,43,13,32,REABASTECER
11490,8311,2019-2-1,Faria Lima,-235.675,-466.929,52644,47,30,21,43,33,31,10,40,NORMAL
11491,15896,2018-2-26,Eucaliptos,-23.61,-466.686,24567,73,53,31,31,36,43,29,33,NORMAL
11492,7488,2018-10-18,Higienópolis-Mackenzie,-235.488,-466.519,91877,61,54,44,32,8,23,3,43,REABASTECER
11493,15996,2018-6-6,Eucaliptos,-23.61,-466.686,22247,44,39,7,28,11,36,18,9,REABASTECER
11494,8488,2019-7-28,Faria Lima,-235.675,-466.929,54494,86,38,61,32,43,11,20,14,NORMAL
11495,8502,2019-8-12,Faria Lima,-235.675,-466.929,53277,33,23,28,24,28,38,9,43,NORMAL
11496,7570,2019-1-10,Higienópolis-Mackenzie,-235.488,-466.519,93414,72,40,2,35,43,29,14,23,NORMAL
11497,7574,2019-1-14,Higienópolis-Mackenzie,-235.488,-466.519,91826,34,20,46,22,25,19,39,5,NORMAL
11498,16094,2018-9-14,Eucaliptos,-23.61,-466.686,24313,86,36,34,23,35,15,16,11,NORMAL
11499,7603,2019-2-13,Higienópolis-Mackenzie,-235.488,-466.519,92883,77,42,45,43,27,13,8,28,NORMAL
11500,7700,2019-5-20,Higienópolis-Mackenzie,-235.488,-466.519,91827,76,65,53,6,17,14,17,43,NORMAL
11501,7732,2019-6-22,Higienópolis-Mackenzie,-235.488,-466.519,91532,19,46,25,11,10,30,14,43,NORMAL
11502,7758,2019-7-18,Higienópolis-Mackenzie,-235.488,-466.519,92764,25,30,14,6,35,33,31,40,NORMAL
11503,8765,2018-5-5,Pinheiros,-235.664,-46.703,77333,62,35,59,22,16,32,6,41,NORMAL
11504,7834,2019-10-4,Higienópolis-Mackenzie,-235.488,-466.519,91015,60,47,65,43,43,33,21,8,NORMAL
11505,16354,2019-6-4,Eucaliptos,-23.61,-466.686,25224,22,65,18,29,43,42,27,20,NORMAL
11506,16386,2019-7-6,Eucaliptos,-23.61,-466.686,22358,50,48,47,14,43,39,21,18,NORMAL
11507,16478,2019-10-8,Eucaliptos,-23.61,-466.686,25551,36,55,21,9,43,10,43,21,NORMAL
11508,16480,2019-10-10,Eucaliptos,-23.61,-466.686,22984,13,40,8,43,36,5,38,15,NORMAL
11509,8007,2018-3-27,Faria Lima,-235.675,-466.929,54694,8,49,65,41,37,43,5,7,NORMAL
11510,8994,2018-12-24,Pinheiros,-235.664,-46.703,79240,70,60,21,4,16,31,43,9,REABASTECER
11511,9016,2019-1-16,Pinheiros,-235.664,-46.703,77456,7,48,10,32,25,22,3,43,REABASTECER
11512,9028,2019-1-28,Pinheiros,-235.664,-46.703,76603,65,45,48,28,15,26,41,35,NORMAL
11513,16555,2019-12-25,Eucaliptos,-23.61,-466.686,24122,86,36,17,35,29,33,14,8,NORMAL
11514,9041,2019-2-11,Pinheiros,-235.664,-46.703,79942,24,35,22,18,43,25,32,28,NORMAL
11515,9056,2019-2-26,Pinheiros,-235.664,-46.703,76274,67,15,58,20,20,20,18,11,NORMAL
11516,16603,2018-2-13,Moema,-235.489,-466.388,19140,26,17,25,12,41,26,43,6,REABASTECER
11517,8131,2018-8-1,Faria Lima,-235.675,-466.929,53434,64,48,34,9,26,7,13,26,NORMAL
11518,9110,2019-4-20,Pinheiros,-235.664,-46.703,78070,55,56,65,9,16,15,21,24,NORMAL
11519,8155,2018-8-25,Faria Lima,-235.675,-466.929,54015,86,36,65,11,13,12,38,14,NORMAL
11520,16707,2018-5-27,Moema,-235.489,-466.388,19564,48,59,61,16,10,16,43,14,NORMAL
11521,16718,2018-6-8,Moema,-235.489,-466.388,18520,12,46,50,27,6,35,38,14,REABASTECER
11522,8246,2018-11-26,Faria Lima,-235.675,-466.929,52536,57,28,23,41,37,7,15,33,NORMAL
11523,9260,2019-9-20,Pinheiros,-235.664,-46.703,78379,86,48,9,6,11,14,32,27,REABASTECER
11524,16790,2018-8-20,Moema,-235.489,-466.388,20757,79,35,41,36,5,35,7,16,NORMAL
11525,8328,2019-2-18,Faria Lima,-235.675,-466.929,54330,48,61,23,19,8,36,28,8,NORMAL
11526,9345,2019-12-15,Pinheiros,-235.664,-46.703,76176,61,61,65,8,33,12,26,43,NORMAL
11527,16872,2018-11-12,Moema,-235.489,-466.388,20445,39,65,23,24,30,9,27,14,NORMAL
11528,8438,2019-6-8,Faria Lima,-235.675,-466.929,54127,46,53,35,42,1,30,43,11,REABASTECER
11529,8453,2019-6-23,Faria Lima,-235.675,-466.929,51014,78,48,45,11,32,25,18,30,NORMAL
11530,9455,2018-4-5,Butantã,-235.844,-467.252,67737,38,6,65,34,23,25,13,43,REABASTECER
11531,63,2018-3-3,Paraíso,-2.357.677,-4.663.933,72385,79,28,14,14,5,14,7,22,NORMAL
11532,8592,2019-11-12,Faria Lima,-235.675,-466.929,53239,45,62,31,43,17,41,38,23,NORMAL
11533,78,2018-3-18,Paraíso,-2.357.677,-4.663.933,72411,15,65,39,18,24,4,27,40,NORMAL
11534,9578,2018-8-8,Butantã,-235.844,-467.252,65905,65,52,48,12,37,30,43,23,NORMAL
11535,9585,2018-8-15,Butantã,-235.844,-467.252,64267,86,15,65,33,13,3,19,41,REABASTECER
11536,102,2018-4-12,Paraíso,-2.357.677,-4.663.933,72485,50,50,19,32,5,10,24,23,REABASTECER
11537,9624,2018-9-24,Butantã,-235.844,-467.252,67859,65,65,26,40,26,14,21,17,NORMAL
11538,9627,2018-9-27,Butantã,-235.844,-467.252,66623,38,53,8,31,14,12,11,3,REABASTECER
11539,9648,2018-10-18,Butantã,-235.844,-467.252,64277,86,54,40,7,18,28,13,19,NORMAL
11540,9674,2018-11-14,Butantã,-235.844,-467.252,65598,5,65,57,7,8,27,41,18,NORMAL
11541,210,2018-7-30,Paraíso,-2.357.677,-4.663.933,73929,27,36,54,15,7,22,29,4,NORMAL
11542,249,2018-9-9,Paraíso,-2.357.677,-4.663.933,73554,67,57,54,43,20,27,43,38,NORMAL
11543,9755,2019-2-5,Butantã,-235.844,-467.252,66142,73,53,17,36,14,6,27,18,REABASTECER
11544,461,2019-4-11,Paraíso,-2.357.677,-4.663.933,71500,78,54,47,11,16,9,21,43,NORMAL
11545,473,2019-4-23,Paraíso,-2.357.677,-4.663.933,71646,41,49,24,7,6,13,14,35,REABASTECER
11546,9029,2019-1-29,Pinheiros,-235.664,-46.703,77181,54,40,43,27,12,20,35,30,NORMAL
11547,9050,2019-2-20,Pinheiros,-235.664,-46.703,77292,30,48,33,41,2,43,39,34,REABASTECER
11548,538,2019-6-28,Paraíso,-2.357.677,-4.663.933,73286,4,17,31,34,10,30,29,14,NORMAL
11549,9140,2019-5-20,Pinheiros,-235.664,-46.703,78956,17,65,49,8,30,12,27,24,NORMAL
11550,9225,2019-8-15,Pinheiros,-235.664,-46.703,79950,53,13,41,35,30,5,35,38,REABASTECER
11551,764,2018-2-14,Brigadeiro,-235.683,-466.482,47552,11,15,29,10,9,34,32,8,NORMAL
11552,820,2018-4-10,Brigadeiro,-235.683,-466.482,47055,75,50,8,12,22,17,33,34,REABASTECER
11553,909,2018-7-9,Brigadeiro,-235.683,-466.482,49428,47,41,23,8,24,18,15,35,NORMAL
11554,990,2018-9-30,Brigadeiro,-235.683,-466.482,48945,56,16,4,11,23,37,24,36,REABASTECER
11555,10528,2019-3-28,Fradique Coutinho,-235.661,-466.841,34844,86,7,36,16,13,43,8,16,REABASTECER
11556,9579,2018-8-9,Butantã,-235.844,-467.252,66292,57,49,39,7,35,24,40,17,NORMAL
11557,1095,2019-1-15,Brigadeiro,-235.683,-466.482,49770,86,39,65,26,39,12,26,18,NORMAL
11558,9659,2018-10-29,Butantã,-235.844,-467.252,66157,60,42,29,7,24,39,17,23,NORMAL
11559,10642,2019-7-22,Fradique Coutinho,-235.661,-466.841,36161,9,15,14,31,28,25,32,11,REABASTECER
11560,9738,2019-1-18,Butantã,-235.844,-467.252,64837,78,31,65,35,41,2,43,43,REABASTECER
11561,9782,2019-3-2,Butantã,-235.844,-467.252,64239,86,23,44,34,29,5,20,36,NORMAL
11562,10811,2018-1-11,Luz,-235.365,-466.332,127492,79,59,60,17,37,17,43,43,NORMAL
11563,1333,2019-9-13,Brigadeiro,-235.683,-466.482,46922,3,28,37,18,2,40,38,8,NORMAL
11564,10867,2018-3-7,Luz,-235.365,-466.332,126561,38,54,65,25,11,43,38,28,NORMAL
11565,1354,2019-10-4,Brigadeiro,-235.683,-466.482,45975,67,47,27,36,17,12,40,17,NORMAL
11566,10963,2018-6-13,Luz,-235.365,-466.332,127440,22,8,59,30,18,14,40,29,NORMAL
11567,9987,2019-9-27,Butantã,-235.844,-467.252,64490,86,27,39,3,33,25,5,27,REABASTECER
11568,10003,2019-10-13,Butantã,-235.844,-467.252,65853,29,62,65,7,12,15,23,10,NORMAL
11569,10048,2019-11-28,Butantã,-235.844,-467.252,67287,30,7,17,6,10,40,7,27,REABASTECER
11570,11032,2018-8-22,Luz,-235.365,-466.332,125977,40,48,48,10,8,43,43,43,NORMAL
11571,11076,2018-10-6,Luz,-235.365,-466.332,124356,29,19,65,20,43,11,37,28,NORMAL
11572,10098,2018-1-18,Fradique Coutinho,-235.661,-466.841,36034,11,23,6,38,15,20,13,20,REABASTECER
11573,10134,2018-2-24,Fradique Coutinho,-235.661,-466.841,34519,86,58,21,39,43,22,43,21,NORMAL
11574,11173,2019-1-13,Luz,-235.365,-466.332,127487,26,25,49,8,3,37,36,5,REABASTECER
11575,10274,2018-7-14,Fradique Coutinho,-235.661,-466.841,34780,19,6,41,27,33,14,12,27,REABASTECER
11576,10286,2018-7-26,Fradique Coutinho,-235.661,-466.841,34273,77,13,25,27,25,26,43,19,NORMAL
11577,11289,2019-5-9,Luz,-235.365,-466.332,127011,21,38,45,9,33,22,20,43,NORMAL
11578,11312,2019-6-2,Luz,-235.365,-466.332,127494,66,42,29,30,28,29,10,34,NORMAL
11579,1777,2018-12-7,Trianon-Masp,-235.634,-466.544,44615,79,16,21,26,28,31,28,27,NORMAL
11580,10344,2018-9-24,Fradique Coutinho,-235.661,-466.841,35507,36,62,24,29,4,8,18,11,REABASTECER
11581,1845,2019-2-15,Trianon-Masp,-235.634,-466.544,45384,12,1,11,38,13,29,23,28,REABASTECER
11582,11416,2019-9-16,Luz,-235.365,-466.332,127125,21,55,29,31,28,39,23,24,NORMAL
11583,10489,2019-2-19,Fradique Coutinho,-235.661,-466.841,35216,44,53,48,19,30,7,43,29,NORMAL
11584,1962,2019-6-12,Trianon-Masp,-235.634,-466.544,44396,8,7,43,37,10,13,40,5,REABASTECER
11585,11508,2019-12-18,Luz,-235.365,-466.332,127373,79,59,57,41,33,43,7,31,NORMAL
11586,10551,2019-4-21,Fradique Coutinho,-235.661,-466.841,36075,36,19,25,3,7,20,6,6,REABASTECER
11587,10569,2019-5-9,Fradique Coutinho,-235.661,-466.841,33049,31,46,43,43,19,43,20,29,NORMAL
11588,10591,2019-6-1,Fradique Coutinho,-235.661,-466.841,34505,86,54,23,7,19,36,15,35,NORMAL
11589,2048,2019-9-8,Trianon-Masp,-235.634,-466.544,45651,26,13,45,29,37,35,33,39,NORMAL
11590,2059,2019-9-19,Trianon-Masp,-235.634,-466.544,44003,8,8,35,27,37,12,24,36,REABASTECER
11591,2129,2019-11-29,Trianon-Masp,-235.634,-466.544,45419,34,11,65,4,16,43,39,35,REABASTECER
11592,2158,2019-12-28,Trianon-Masp,-235.634,-466.544,45094,10,33,65,31,13,37,15,43,NORMAL
11593,10814,2018-1-14,Luz,-235.365,-466.332,124451,43,39,39,13,27,9,34,28,NORMAL
11594,11843,2018-11-23,Ana Rosa,-235.813,-466.383,64369,10,26,58,21,28,10,6,11,REABASTECER
11595,11899,2019-1-19,Ana Rosa,-235.813,-466.383,65832,60,25,5,41,43,33,4,43,REABASTECER
11596,11942,2019-3-2,Ana Rosa,-235.813,-466.383,67291,77,35,57,34,43,33,14,10,NORMAL
11597,2399,2018-8-29,Consolação,-235.581,-466.606,115425,69,65,45,32,8,7,27,17,NORMAL
11598,11959,2019-3-19,Ana Rosa,-235.813,-466.383,66920,9,65,9,22,21,38,20,23,REABASTECER
11599,2459,2018-10-29,Consolação,-235.581,-466.606,113361,73,57,22,22,33,43,43,37,NORMAL
11600,2478,2018-11-18,Consolação,-235.581,-466.606,115249,69,11,34,5,43,43,10,9,NORMAL
11601,2584,2019-3-4,Consolação,-235.581,-466.606,111635,7,55,23,11,40,22,43,15,NORMAL
11602,12141,2019-9-21,Ana Rosa,-235.813,-466.383,66072,86,23,26,26,31,39,21,37,NORMAL
11603,12288,2018-2-18,São Joaquim,-235.618,-466.389,32790,43,50,39,25,27,18,31,41,NORMAL
11604,11363,2019-7-23,Luz,-235.365,-466.332,125664,7,60,21,43,34,28,14,33,NORMAL
11605,12368,2018-5-8,São Joaquim,-235.618,-466.389,33354,63,55,43,17,16,6,14,17,REABASTECER
11606,11454,2019-10-24,Luz,-235.365,-466.332,125564,64,27,36,41,37,43,9,34,NORMAL
11607,11463,2019-11-3,Luz,-235.365,-466.332,127237,68,45,45,15,43,12,21,43,NORMAL
11608,12456,2018-8-6,São Joaquim,-235.618,-466.389,35723,50,12,47,42,12,10,20,15,NORMAL
11609,2923,2018-2-13,Tamanduateí,-235.929,-465.897,51845,35,11,49,9,6,27,28,4,REABASTECER
11610,11520,2019-12-30,Luz,-235.365,-466.332,127269,38,56,38,39,30,39,11,27,NORMAL
11611,12547,2018-11-7,São Joaquim,-235.618,-466.389,33954,75,65,6,16,15,17,5,4,REABASTECER
11612,11582,2018-3-2,Ana Rosa,-235.813,-466.383,64708,24,63,37,31,43,37,5,24,REABASTECER
11613,3017,2018-5-17,Tamanduateí,-235.929,-465.897,51533,13,65,4,33,8,15,33,9,REABASTECER
11614,11615,2018-4-5,Ana Rosa,-235.813,-466.383,67676,40,62,12,20,26,34,43,20,NORMAL
11615,11639,2018-4-29,Ana Rosa,-235.813,-466.383,65512,65,48,51,37,9,8,43,11,NORMAL
11616,12722,2019-5-2,São Joaquim,-235.618,-466.389,34074,66,18,29,15,27,19,24,22,NORMAL
11617,11777,2018-9-17,Ana Rosa,-235.813,-466.383,64405,15,7,17,30,13,23,33,11,REABASTECER
11618,12771,2019-6-21,São Joaquim,-235.618,-466.389,33682,43,52,14,23,43,31,39,37,NORMAL
11619,3229,2018-12-19,Tamanduateí,-235.929,-465.897,51972,77,19,50,29,34,31,43,38,NORMAL
11620,3235,2018-12-25,Tamanduateí,-235.929,-465.897,53023,21,49,65,14,10,7,20,14,NORMAL
11621,3267,2019-1-27,Tamanduateí,-235.929,-465.897,49711,51,65,30,39,21,17,22,22,NORMAL
11622,3304,2019-3-4,Tamanduateí,-235.929,-465.897,51554,18,34,60,10,11,13,43,6,NORMAL
11623,12931,2019-12-1,São Joaquim,-235.618,-466.389,33116,68,56,26,32,6,19,13,25,NORMAL
11624,12047,2019-6-17,Ana Rosa,-235.813,-466.383,65211,23,28,37,20,23,12,5,43,REABASTECER
11625,3495,2019-9-15,Tamanduateí,-235.929,-465.897,53387,48,8,5,27,5,16,19,20,NORMAL
11626,13087,2018-5-7,São Judas,-236.255,-466.411,15490,6,39,65,4,15,43,26,26,REABASTECER
11627,13096,2018-5-16,São Judas,-236.255,-466.411,13855,7,36,6,11,21,14,35,31,REABASTECER
11628,13239,2018-10-9,São Judas,-236.255,-466.411,16547,70,65,50,31,18,43,5,12,REABASTECER
11629,12309,2018-3-9,São Joaquim,-235.618,-466.389,33087,37,32,36,23,26,41,23,43,NORMAL
11630,12341,2018-4-11,São Joaquim,-235.618,-466.389,32807,65,38,21,13,32,15,22,40,NORMAL
11631,12360,2018-4-30,São Joaquim,-235.618,-466.389,34612,55,47,26,41,38,32,39,4,NORMAL
11632,3781,2018-7-1,Sé,-23.55,-466.333,193601,67,56,39,43,25,36,34,18,NORMAL
11633,12398,2018-6-8,São Joaquim,-235.618,-466.389,34148,86,56,33,33,11,39,22,43,NORMAL
11634,13392,2019-3-12,São Judas,-236.255,-466.411,15589,62,50,56,29,35,12,14,43,NORMAL
11635,13403,2019-3-23,São Judas,-236.255,-466.411,15820,48,34,43,34,26,28,15,43,NORMAL
11636,3835,2018-8-25,Sé,-23.55,-466.333,193211,49,59,7,14,23,4,3,21,NORMAL
11637,12448,2018-7-28,São Joaquim,-235.618,-466.389,36311,55,57,37,18,39,42,3,41,REABASTECER
11638,13447,2019-5-7,São Judas,-236.255,-466.411,17506,62,34,6,18,5,37,14,38,NORMAL
11639,3904,2018-11-4,Sé,-23.55,-466.333,191826,76,55,36,43,23,8,36,24,NORMAL
11640,3910,2018-11-10,Sé,-23.55,-466.333,194149,19,28,59,23,43,33,14,38,NORMAL
11641,12512,2018-10-2,São Joaquim,-235.618,-466.389,35188,76,65,65,29,35,18,19,16,NORMAL
11642,3943,2018-12-13,Sé,-23.55,-466.333,194993,68,42,26,18,11,21,16,10,NORMAL
11643,12577,2018-12-7,São Joaquim,-235.618,-466.389,35976,29,65,6,8,16,20,5,17,NORMAL
11644,3980,2019-1-20,Sé,-23.55,-466.333,192138,70,9,36,25,35,22,3,23,REABASTECER
11645,3986,2019-1-26,Sé,-23.55,-466.333,191622,14,37,59,17,12,43,22,41,NORMAL
11646,4061,2019-4-11,Sé,-23.55,-466.333,193321,73,50,8,26,33,35,29,30,REABASTECER
11647,12739,2019-5-19,São Joaquim,-235.618,-466.389,33950,86,37,54,7,43,6,43,33,REABASTECER
11648,12839,2019-8-29,São Joaquim,-235.618,-466.389,35392,70,38,45,23,37,43,17,26,NORMAL
11649,4234,2019-10-4,Sé,-23.55,-466.333,194212,73,29,14,9,27,37,38,43,NORMAL
11650,4241,2019-10-11,Sé,-23.55,-466.333,191903,6,50,28,32,38,22,13,11,REABASTECER
11651,13867,2018-7-7,Vila Mariana,-235.895,-466.346,22614,41,23,26,32,43,5,12,5,REABASTECER
11652,13909,2018-8-19,Vila Mariana,-235.895,-466.346,22497,63,40,57,12,8,38,8,17,NORMAL
11653,13006,2018-2-16,São Judas,-236.255,-466.411,13706,86,6,20,9,29,32,22,12,REABASTECER
11654,4458,2018-5-18,Brás,-235.451,-466.162,72064,38,34,37,29,5,41,36,4,NORMAL
11655,4459,2018-5-19,Brás,-235.451,-466.162,73607,30,30,29,29,43,40,34,43,NORMAL
11656,4465,2018-5-25,Brás,-235.451,-466.162,72919,53,65,60,8,13,26,8,16,NORMAL
11657,13092,2018-5-12,São Judas,-236.255,-466.411,16901,46,65,36,21,37,28,9,3,REABASTECER
11658,13214,2018-9-14,São Judas,-236.255,-466.411,16976,49,44,27,34,28,32,17,28,NORMAL
11659,13220,2018-9-20,São Judas,-236.255,-466.411,16738,75,59,51,16,2,17,39,6,REABASTECER
11660,4598,2018-10-8,Brás,-235.451,-466.162,73603,39,56,39,43,12,43,37,3,REABASTECER
11661,13245,2018-10-15,São Judas,-236.255,-466.411,14137,86,30,12,43,41,17,23,30,NORMAL
11662,14272,2019-8-22,Vila Mariana,-235.895,-466.346,23068,52,39,52,11,17,18,5,18,NORMAL
11663,13310,2018-12-20,São Judas,-236.255,-466.411,15414,77,16,19,39,28,14,15,25,NORMAL
11664,4750,2019-3-10,Brás,-235.451,-466.162,74204,10,26,53,21,35,24,8,36,NORMAL
11665,14376,2019-12-6,Vila Mariana,-235.895,-466.346,22373,54,20,19,31,43,31,39,43,NORMAL
11666,14400,2019-12-30,Vila Mariana,-235.895,-466.346,21844,86,63,38,42,21,35,32,43,NORMAL
11667,4800,2019-4-30,Brás,-235.451,-466.162,70600,18,8,33,10,33,40,15,31,NORMAL
11668,14475,2018-3-15,Brooklin,-236.263,-466.878,26369,61,53,65,42,13,26,28,11,NORMAL
11669,14480,2018-3-20,Brooklin,-236.263,-466.878,26637,12,26,28,34,36,14,13,36,REABASTECER
11670,14519,2018-4-29,Brooklin,-236.263,-466.878,28897,86,58,56,16,8,39,12,3,NORMAL
11671,14550,2018-5-30,Brooklin,-236.263,-466.878,27662,35,65,36,6,6,33,5,14,NORMAL
11672,13580,2019-9-20,São Judas,-236.255,-466.411,15842,18,25,26,39,8,36,9,12,NORMAL
11673,14572,2018-6-22,Brooklin,-236.263,-466.878,27787,86,50,18,10,6,43,43,10,NORMAL
11674,14659,2018-9-19,Brooklin,-236.263,-466.878,28843,14,33,51,12,12,9,27,5,REABASTECER
11675,13680,2019-12-30,São Judas,-236.255,-466.411,14620,79,36,56,32,33,23,37,27,NORMAL
11676,5105,2018-3-5,Barra Funda,-235.542,-466.707,148220,42,17,18,33,32,31,32,38,NORMAL
11677,13773,2018-4-3,Vila Mariana,-235.895,-466.346,23688,69,29,20,21,35,40,38,18,NORMAL
11678,5127,2018-3-27,Barra Funda,-235.542,-466.707,149680,13,20,60,37,32,15,25,35,NORMAL
11679,13808,2018-5-8,Vila Mariana,-235.895,-466.346,23715,71,65,23,39,31,33,35,43,NORMAL
11680,13813,2018-5-13,Vila Mariana,-235.895,-466.346,22455,24,33,65,25,11,8,9,18,NORMAL
11681,5168,2018-5-8,Barra Funda,-235.542,-466.707,150499,29,28,39,2,3,26,43,43,REABASTECER
11682,14835,2019-3-15,Brooklin,-236.263,-466.878,26479,86,15,6,17,29,15,38,16,REABASTECER
11683,13858,2018-6-28,Vila Mariana,-235.895,-466.346,23708,39,65,31,22,43,31,43,39,NORMAL
11684,14899,2019-5-19,Brooklin,-236.263,-466.878,26109,86,21,59,24,24,26,40,8,NORMAL
11685,5258,2018-8-8,Barra Funda,-235.542,-466.707,150056,14,18,47,32,12,34,23,30,NORMAL
11686,14035,2018-12-25,Vila Mariana,-235.895,-466.346,23509,16,65,65,25,15,43,4,40,NORMAL
11687,5365,2018-11-25,Barra Funda,-235.542,-466.707,150326,24,16,19,10,21,30,16,19,NORMAL
11688,5449,2019-2-19,Barra Funda,-235.542,-466.707,146855,78,50,11,43,11,32,21,21,NORMAL
11689,14137,2019-4-7,Vila Mariana,-235.895,-466.346,22698,77,35,25,25,34,43,36,26,NORMAL
11690,14151,2019-4-21,Vila Mariana,-235.895,-466.346,24275,22,25,55,23,28,8,17,8,NORMAL
11691,14169,2019-5-9,Vila Mariana,-235.895,-466.346,23600,9,35,49,32,35,40,33,27,NORMAL
11692,5508,2019-4-18,Barra Funda,-235.542,-466.707,147964,12,14,56,28,36,43,43,34,REABASTECER
11693,14196,2019-6-6,Vila Mariana,-235.895,-466.346,21276,12,65,56,25,19,23,4,16,REABASTECER
11694,5612,2019-8-2,Barra Funda,-235.542,-466.707,148880,78,41,47,15,39,31,14,6,REABASTECER
11695,14296,2019-9-16,Vila Mariana,-235.895,-466.346,24286,75,25,25,14,31,18,31,18,NORMAL
11696,15324,2018-7-24,Campo Belo,-236.188,-466.823,25503,75,61,37,2,25,43,11,17,NORMAL
11697,15390,2018-9-30,Campo Belo,-236.188,-466.823,23099,26,52,48,34,26,39,26,13,NORMAL
11698,15393,2018-10-3,Campo Belo,-236.188,-466.823,23781,86,28,26,23,15,31,15,43,NORMAL
11699,5720,2019-11-20,Barra Funda,-235.542,-466.707,150072,24,55,30,43,25,16,13,38,NORMAL
11700,14431,2018-2-1,Brooklin,-236.263,-466.878,26504,57,65,43,25,13,35,43,5,REABASTECER
11701,15450,2018-11-30,Campo Belo,-236.188,-466.823,25915,54,17,3,30,22,14,27,23,REABASTECER
11702,5813,2018-2-23,Tatuapé,-235.402,-465.765,67258,86,3,18,36,41,5,39,8,NORMAL
11703,5830,2018-3-10,Tatuapé,-235.402,-465.765,70201,86,38,21,19,27,3,22,22,REABASTECER
11704,5841,2018-3-21,Tatuapé,-235.402,-465.765,68929,69,37,13,15,19,23,7,17,NORMAL
11705,15536,2019-2-26,Campo Belo,-236.188,-466.823,23164,32,31,48,15,16,34,40,32,NORMAL
11706,5861,2018-4-11,Tatuapé,-235.402,-465.765,68530,42,32,5,36,30,12,9,15,NORMAL
11707,5862,2018-4-12,Tatuapé,-235.402,-465.765,70138,35,22,65,36,24,11,4,10,REABASTECER
11708,14562,2018-6-12,Brooklin,-236.263,-466.878,28947,12,54,16,43,6,29,43,14,REABASTECER
11709,14575,2018-6-25,Brooklin,-236.263,-466.878,29856,62,34,61,43,36,32,28,40,NORMAL
11710,14584,2018-7-4,Brooklin,-236.263,-466.878,27439,60,44,6,11,9,43,40,2,NORMAL
11711,15587,2019-4-17,Campo Belo,-236.188,-466.823,26888,34,49,31,43,16,36,3,7,REABASTECER
11712,14622,2018-8-12,Brooklin,-236.263,-466.878,29475,32,17,59,29,28,31,8,27,NORMAL
